Index Trading Symbol;Index Name;Index ISIN;Symbol;TRUENAMES;NAME;TICKER;Transparency Level;Exchange;Index Value (close);Index Settlement Value (Future);Index Settlement Value (Kassa);Index Settlement Value (Option);Constant A (last regular rebalancing) (Index);Kt (last regular rebalancing) (Index);Market Cap. (in Mio.) (last regular rebalancing) (Index);# Constituents;Performance (1d) (Index);Performance (1m) (Index);Performance (12m) (Index);Performance (ytd) (Index);Volatility (1m) (Index);Volatility (12m) (Index);Sharpe Ratio (1m) (Index);Sharpe Ratio (12m) (Index);pit;pi0 (last regular rebalancing);qi0 (last regular rebalancing);qit (last regular rebalancing);ffit (last regular rebalancing);ci (last regular rebalancing);Market Cap. (in Mio.) (last regular rebalancing);Weight (last regular rebalancing);Fi (last regular rebalancing);Fi (norm 1m EUR) (last regular rebalancing);Fi (norm Index) (last regular rebalancing);Quintil;Performance (1d);Performance (1m);Performance (12m);Performance (ytd);Volatility (1m);Volatility (12m);Sharpe Ratio (1m);Sharpe Ratio (12m);Beta (1m);Beta (12m);Correlation (1m);Correlation (12m)
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HEI;HEIDELBERGCEMENT AG O.N.;DE0006047004;HEI.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;72,22;237,75;2.513.333;198.416.477;0,7447;1,021279;10.768,58;0,63%;0,331085;88,521325;0,139615;1;-0,80%;-4,75%;51,37%;21,40%;24,03%;28,66%;-0,6593;1,7865;1,7546;n/a;0,7209;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HLE;HELLA GMBH+CO. KGAA O.N.;DE000A13SX22;HLE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;58,52;27,5;111.111.112;111.111.112;0,4;1;2.475,56;0,15%;0,097511;26,071253;0,041119;2;-0,31%;-0,41%;58,42%;10,62%;20,99%;34,57%;-0,0577;1,6837;1,1828;n/a;0,5563;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HFG;HELLOFRESH SE  INH O.N.;DE000A161408;HFG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;85,96;10,6;160.128.752;173.864.414;0,9982;1;14.290,23;0,84%;0,380772;101,805838;0,160567;1;4,93%;7,24%;65,31%;36,01%;32,65%;54,55%;0,7522;1,1922;0,6707;n/a;0,2028;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HEN;HENKEL AG+CO.KGAA ST O.N.;DE0006048408;HEN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;78,65;34,9;86.598.625;259.795.875;0,3844;1,01603;7.975,26;0,47%;0,222617;59,520501;0,093875;1;-0,06%;-3,91%;6,81%;1,93%;18,85%;18,41%;-0,6905;0,3798;1,1508;n/a;0,6026;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HEN3;HENKEL AG+CO.KGAA VZO;DE0006048432;HEN3.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;88,28;248,49;3.500.000;178.162.875;0,9793;1,013962;15.829,99;0,93%;0,388142;103,77651;0,163675;1;-1,03%;-6,40%;6,92%;-2,53%;21,29%;18,52%;-1,0061;0,3838;1,3933;n/a;0,6459;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HAG;HENSOLDT AG;DE000HAG0005;HAG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;14,2;11;105.000.000;105.000.000;0,3196;1,009826;467,65;0,03%;0,07435;19,878657;0,031352;3;-0,56%;2,45%;n/a;2,79%;27,68%;n/a;0,3048;n/a;-0,4424;n/a;-0,1578;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HGEA;HGEARS AG  INH O.N.;DE000A3CMGN3;HGEA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;22,6;26,5;10.400.000;10.400.000;0,6413;1;173,41;0,01%;0,014633;3,912362;0,006171;4;-1,74%;-12,40%;n/a;n/a;27,20%;n/a;-1,5312;n/a;-1,1109;n/a;-0,4032;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HLG;HIGHLIGHT CMNCTS INH.SF 1;CH0006539198;HLG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;3,84;28;7.600.000;63.000.000;0,3256;1;78,36;0,00%;0,045005;12,032874;0,018978;5;0,00%;0,00%;4,92%;-4,95%;17,12%;20,31%;0,0096;0,2521;0,4885;n/a;0,2816;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HOT;HOCHTIEF AG;DE0006070006;HOT.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;65,36;210,65;4.000.000;70.646.707;0,281;1,038009;1.346,00;0,08%;0,04521;12,087703;0,019065;2;-1,95%;0,00%;-16,68%;-13,54%;21,42%;36,74%;0,0077;-0,4438;1,392;n/a;0,6415;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HOC;HOLIDAYCHECK GRP AG;DE0005495329;HOC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;2,52;12;22.800.000;87.470.442;0,4274;1;104,3;0,01%;0,082022;21,930082;0,034588;4;-4,18%;-21,98%;74,84%;26,96%;52,95%;48,94%;-1,3964;1,5221;1,1818;n/a;0,2203;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;H24;HOME24 SE  INH O.N.;DE000A14KEB5;H24.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;15,81;28,5;24.998.496;29.050.104;0,9355;1;419,6;0,02%;0,059625;15,941746;0,025143;3;-4,41%;-10,42%;111,08%;-29,42%;40,46%;65,33%;-0,8646;1,6906;1,4715;n/a;0,359;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HBM;HORNBACH BAUMARKT AG O.N.;DE0006084403;HBM.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;37,95;513,85;1.500.000;31.807.000;0,2365;1;258,39;0,02%;0,016504;4,412638;0,00696;4;0,26%;2,57%;20,75%;6,01%;42,59%;37,12%;0,2071;0,561;0,5075;n/a;0,1176;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HBH;HORNBACH HOLD.ST O.N.;DE0006083405;HBH.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;101,5;115,04;400.000;16.000.000;0,5744;1;772,45;0,05%;0,020164;5,391118;0,008503;3;1,86%;15,93%;39,78%;28,97%;64,12%;37,78%;0,8403;1,051;0,6494;n/a;0,1;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BOSS;HUGO BOSS AG NA O.N.;DE000A1PHFF7;BOSS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;47,05;887,09;229.500;70.400.000;0,7745;1,000719;2.488,66;0,15%;0,119713;32,007418;0,050482;2;0,00%;1,53%;74,69%;72,58%;15,76%;37,70%;0,3381;1,9719;0,3279;n/a;0,2053;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HYQ;HYPOPORT SE  NA O.N.;DE0005493365;HYQ.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;455,2;15,25;6.043.610;6.493.376;0,6252;1;1.800,86;0,11%;0,008907;2,381409;0,003756;2;0,18%;2,71%;7,74%;-11,61%;26,35%;48,59%;0,3526;0,163;0,8455;n/a;0,3167;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;INH;INDUS HOLDING AG;DE0006200108;INH.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;33,6;27,35;15.750.000;24.450.509;0,748;1,017343;623,31;0,04%;0,040822;10,914437;0,017214;3;-2,04%;-6,28%;14,83%;7,15%;19,80%;27,41%;-1,06;0,5454;1,1692;n/a;0,5828;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;IFX;INFINEON TECH.AG NA O.N.;DE0006231004;IFX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;33,3;70,2;616.700.000;1.305.921.137;0,9965;1;42.215,81;2,48%;2,855162;763,376295;1,203989;1;-0,37%;-0,24%;55,71%;6,75%;26,14%;35,32%;-0,0246;1,5714;1,7938;n/a;0,6773;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;IXX;INIT INNOVATION O.N.;DE0005759807;IXX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;41,15;5;10.000.000;10.040.000;0,5705;1,009574;237,38;0,01%;0,012687;3,392126;0,00535;4;-0,48%;6,06%;10,87%;25,19%;44,99%;50,36%;0,4574;0,2189;1,3771;n/a;0,3021;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;INS;INSTONE REAL EST.GRP O.N.;DE000A2NBX80;INS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;25,85;21,5;36.988.336;46.988.336;1;1,01018;1.274,48;0,07%;0,104142;27,844104;0,043915;2;0,00%;0,63%;32,03%;24,35%;22,58%;29,11%;0,1012;1,0999;0,9226;n/a;0,4033;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ISHA;INTERSHOP COMM.  INH O.N.;DE000A254211;ISHA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;4,14;122,71;5.194.967;14.194.164;0,6617;1;41,89;0,00%;0,020607;5,50954;0,00869;5;0,98%;0,24%;30,19%;31,85%;69,17%;57,84%;0,0142;0,5219;0,981;n/a;0,14;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;IS7;INTICA SYSTEMS AG;DE0005874846;IS7.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;16,5;18,4;1.300.000;4.287.000;0,3414;1;20,78;0,00%;0,003211;0,858542;0,001354;5;3,13%;-2,37%;166,13%;91,86%;68,24%;60,83%;-0,1145;2,7132;-2,6733;n/a;-0,3867;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;IVX;INVISION AG;DE0005859698;IVX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;29,4;32,5;2.235.000;2.235.000;0,3345;1;21,98;0,00%;0,00164;0,438549;0,000692;5;0,00%;-1,34%;59,78%;42,72%;8,75%;25,90%;-0,4982;2,2996;-0,0993;n/a;-0,112;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;IVU;IVU TRAFFIC TECHN.AG O.N.;DE0007448508;IVU.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;19,64;17,5;12.800.000;17.719.160;0,7206;1,010881;242,92;0,01%;0,028319;7,571498;0,011942;4;-1,50%;11,59%;22,18%;3,95%;28,69%;35,90%;1,3677;0,6195;0,914;n/a;0,3145;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;JEN;JENOPTIK AG  NA O.N.;DE000A2NB601;JEN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;23,76;23,16;37.000.000;57.238.115;0,89;1,010183;1.214,47;0,07%;0,112905;30,186989;0,047611;2;-0,17%;-0,08%;1,67%;-4,45%;20,83%;36,52%;-0,0042;0,0519;1,2887;n/a;0,6107;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;JST;JOST WERKE AG INH.   O.N.;DE000JST4000;JST.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;50;27,4;14.900.000;14.900.000;0,95;1,018622;742,56;0,04%;0,031634;8,457993;0,01334;3;-1,77%;-11,19%;69,49%;18,17%;26,35%;31,36%;-1,4253;2,2062;1,1065;n/a;0,4145;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;SDF;K+S AG NA O.N.;DE000KSAG888;SDF.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;12,475;62,38;2.497.550;191.400.000;1;1;2.129,33;0,12%;0,419931;112,275849;0,17708;2;-3,07%;5,68%;112,38%;60,18%;53,27%;50,55%;0,3622;2,2104;2,8228;n/a;0,523;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;IUR;KAP AG  INH O.N.;DE0006208408;IUR.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;20,2;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KTEK;KATEK SE  INH O.N.;DE000A2TSQH7;KTEK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;25,5;26,6;13.241.880;13.241.880;0,4086;1;140,68;0,01%;0,011871;3,173894;0,005006;4;-0,97%;-1,92%;n/a;n/a;32,79%;n/a;-0,1927;n/a;0,8887;n/a;0,2676;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KGX;KION GROUP AG;DE000KGX8881;KGX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;90,56;24,19;98.900.000;131.198.647;0,5468;1,003641;6.266,93;0,37%;0,157969;42,235795;0,066614;1;-0,55%;-0,26%;60,32%;27,89%;21,43%;31,41%;-0,0339;1,9127;1,2768;n/a;0,588;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KCO;KLOECKNER + CO SE NA O.N.;DE000KC01000;KCO.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;11,21;15;46.500.000;99.750.000;0,7475;1;829,89;0,05%;0,163591;43,738966;0,068985;3;-6,04%;2,94%;120,24%;40,04%;55,03%;38,52%;0,183;3,1031;2,2329;n/a;0,4005;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KTA;KNAUS AG  INH O.N.;DE000A2YN504;KTA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;65,1;54,5;10.377.259;10.377.259;0,3502;1;245,3;0,01%;0,007973;2,131784;0,003362;4;-2,11%;-2,06%;n/a;5,05%;16,80%;n/a;-0,4033;n/a;-0,1769;n/a;-0,1039;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KBX;KNORR-BREMSE AG  INH O.N.;DE000KBX1006;KBX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;92,3;80,1;161.200.000;161.200.000;0,41;1,010904;7.135,59;0,42%;0,146587;39,192523;0,061814;1;-3,37%;-10,13%;4,25%;-16,12%;50,84%;25,15%;-0,6682;0,1774;-0,8456;n/a;-0,1642;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;SKB;KOENIG + BAUER AG ST O.N.;DE0007193500;SKB.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;28;142,72;8.000.000;16.524.783;0,8474;1;377,38;0,02%;0,030723;8,214264;0,012955;3;-1,75%;-3,45%;32,70%;17,06%;26,50%;36,34%;-0,4324;0,8993;1,9357;n/a;0,7209;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KSC;KPS AG NA O.N.;DE000A1A6V48;KSC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;5,36;42;3.102.000;37.412.100;0,3679;1,024375;74,73;0,00%;0,030934;8,270757;0,013045;4;0,37%;4,28%;-15,33%;9,90%;29,78%;39,72%;0,49;-0,3768;1,0215;n/a;0,3385;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KRN;KRONES AG O.N.;DE0006335003;KRN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;78,5;33,23;8.079.952;31.593.072;0,4197;1,000585;990,41;0,06%;0,029109;7,782681;0,012275;2;-0,25%;0,90%;36,27%;18,94%;25,51%;32,80%;0,1254;1,1044;1,7582;n/a;0,6804;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KU2;KUKA AG;DE0006204407;KU2.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;53;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;KWS;KWS SAAT KGAA  INH O.N.;DE0007074007;KWS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;71,5;712;660.000;33.000.000;0,3114;1;734,75;0,04%;0,022546;6,028052;0,009507;3;-0,56%;-8,22%;4,75%;10,00%;23,89%;24,38%;-1,1524;0,203;0,6534;n/a;0,2699;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;LXS;LANXESS AG;DE0005470405;LXS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;57,52;15,75;73.034.192;87.447.852;0,9349;1,012189;4.806,21;0,28%;0,181557;48,542298;0,07656;1;-2,94%;-9,45%;21,80%;-6,83%;24,59%;29,57%;-1,2883;0,7395;2,0306;n/a;0,8152;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;LEG;LEG IMMOBILIEN SE NA O.N.;DE000LEG1110;LEG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;127,8;44,5;52.963.444;72.095.943;1;1,03168;9.078,07;0,53%;0,16319;43,631511;0,068815;1;2,16%;6,32%;15,74%;3,77%;13,06%;18,39%;1,6441;0,8624;0,1607;n/a;0,1214;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;LEI;LEIFHEIT AG O.N.;DE0006464506;LEI.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;43,95;173,84;400.000;10.000.000;0,7479;1,016544;341,74;0,02%;0,01668;4,459787;0,007034;4;-1,79%;-4,56%;88,15%;3,32%;22,62%;26,41%;-0,6722;3,32;-0,0793;n/a;-0,0346;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;LEO;LEONI AG NA O.N.;DE0005408884;LEO.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;15,07;148,53;240.000;32.669.000;0,9;1;380,46;0,02%;0,064508;17,247365;0,027202;3;-3,46%;-1,50%;116,06%;126,62%;58,11%;56,62%;-0,0844;2,0378;1,9238;n/a;0,3268;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;LIN;LINDE PLC        EO 0,001;IE00BZ12WP82;LIN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;243,45;266,89;4.759.456;552.012.862;0,9443;1,003519;124.863,99;7,32%;1,147681;306,852172;0,483964;1;-1,30%;-1,58%;24,54%;15,19%;17,56%;22,82%;-0,2934;1,0773;0,7737;n/a;0,435;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;TGHN;LOGWIN AG NAM. O.N.;LU1618151879;TGHN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;238;42,3;16.000.000;2.884.395;0,1274;1,018137;78,57;0,00%;0,000821;0,21947;0,000346;4;-2,46%;21,43%;71,19%;63,15%;51,00%;31,55%;1,4197;2,2461;1,1461;n/a;0,2218;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;LPK;LPKF LASER+ELECTRON.;DE0006450000;LPK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;22,54;51,13;2.100.000;24.496.546;1;1,003505;611,12;0,04%;0,053934;14,420118;0,022743;3;-2,00%;-7,47%;6,83%;-23,10%;38,02%;49,87%;-0,6581;0,1406;1,9511;n/a;0,5065;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ECK;LUDW.BECK A.RATHAUSECK;DE0005199905;ECK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;30,6;17,64;3.360.000;3.695.000;0,1973;1;22,16;0,00%;0,001599;0,427648;0,000674;5;-0,65%;-5,56%;11,68%;24,39%;24,31%;26,36%;-0,7635;0,4486;0,5407;n/a;0,2195;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;LHA;LUFTHANSA AG VNA O.N.;DE0008232125;LHA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;10,002;69,28;21.780.000;597.742.822;0,7153;1;4.417,61;0,26%;0,938078;250,811248;0,395577;1;-1,21%;-6,77%;10,11%;-7,52%;30,37%;50,21%;-0,7456;0,2045;0,9629;n/a;0,3129;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;M5Z;MANZ AG;DE000A0JQ5U3;M5Z.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;64,5;19,2;4.480.054;7.744.088;0,5224;1;231,81;0,01%;0,008876;2,37311;0,003743;4;-0,62%;17,27%;264,41%;89,71%;46,18%;60,48%;1,2644;4,3412;0,9102;n/a;0,1946;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;MZX;MASTERFLEX O.N.;DE0005492938;MZX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;6,66;29,4;4.500.000;9.752.460;0,4483;1,008067;28,74;0,00%;0,00967;2,585334;0,004078;5;0,00%;-10,72%;68,33%;19,17%;41,12%;39,73%;-0,8752;1,7125;1,7373;n/a;0,4171;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;MXHN;MAX AUTOMATION SE NA O.N.;DE000A2DA588;MXHN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;4,05;181,51;360.000;29.459.415;0,5421;1;70,27;0,00%;0,035038;9,368023;0,014775;5;3,32%;-4,26%;18,08%;-4,03%;37,29%;27,79%;-0,3803;0,654;-0,6069;n/a;-0,1606;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;MBB;MBB SE O.N.;DE000A0ETBQ4;MBB.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;131;11,17;6.600.000;5.940.751;0,3587;1,009424;279,63;0,02%;0,004719;1,261801;0,00199;4;-1,65%;0,64%;108,00%;21,51%;32,22%;42,93%;0,0719;2,5014;1,3402;n/a;0,4105;n/a
